slide,tumor_150,tumor_287,tumor_377,tumor_450,cd4_150,cd4_287,cd4_377,cd4_450,cd8_150,cd8_287,cd8_377,cd8_450,foxp3_150,foxp3_287,foxp3_377,foxp3_450,pdmac_150,pdmac_287,pdmac_377,pdmac_450,other_150,other_287,other_377,other_450,y,n_cells_corrected,unscored_overlap
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",11.0,31.0,35.0,43.0,6.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,14.0,7.0,3.0,38.0,87.0,91.0,85.0,0.18181818181818182,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",43.0,109.0,102.0,92.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,20.0,18.0,27.0,0.13953488372093023,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",39.0,82.0,74.0,89.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,11.0,4.0,34.0,72.0,35.0,0.6666666666666666,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",7.0,38.0,51.0,35.0,2.0,13.0,9.0,12.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,8.0,1.0,3.0,5.0,7.0,31.0,50.0,67.0,93.0,0.0,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",17.0,51.0,92.0,70.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,5.0,13.0,28.0,52.0,39.0,51.0,0.35294117647058826,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",3.0,14.0,18.0,16.0,4.0,6.0,12.0,5.0,2.0,0.0,6.0,1.0,3.0,5.0,5.0,5.0,0.0,5.0,1.0,6.0,38.0,97.0,78.0,88.0,0.0,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",29.0,74.0,75.0,79.0,2.0,2.0,7.0,12.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,4.0,11.0,15.0,34.0,34.0,46.0,0.20689655172413793,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",16.0,27.0,43.0,42.0,5.0,13.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,3.0,8.0,2.0,2.0,35.0,97.0,88.0,70.0,0.0,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",1.0,13.0,8.0,13.0,4.0,7.0,10.0,8.0,3.0,5.0,5.0,1.0,3.0,8.0,4.0,8.0,0.0,1.0,3.0,1.0,34.0,90.0,91.0,94.0,0.0,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__44422-12_HP_IM3_0_[15649,16154].npy",16.0,64.0,57.0,66.0,6.0,7.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,11.0,11.0,3.0,33.0,38.0,58.0,51.0,0.625,4182.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",16.0,22.0,22.0,12.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,55.0,43.0,44.0,0.0,2663.1930813917224,20795
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,7.0,10.0,21.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,70.0,67.0,65.0,-1.0,2663.1930813917224,2503
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",1.0,2.0,4.0,6.0,5.0,10.0,22.0,9.0,3.0,6.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0,6.0,34.0,73.0,47.0,70.0,0.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",2.0,8.0,5.0,0.0,5.0,27.0,32.0,15.0,5.0,9.0,7.0,5.0,11.0,14.0,10.0,13.0,1.0,6.0,7.0,10.0,24.0,52.0,65.0,70.0,1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",3.0,13.0,11.0,15.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,41.0,39.0,0.3333333333333333,2663.1930813917224,52478
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",4.0,25.0,23.0,32.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,61.0,55.0,0.0,2663.1930813917224,5968
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",8.0,19.0,14.0,13.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,64.0,63.0,70.0,0.25,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",2.0,14.0,18.0,21.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,68.0,53.0,51.0,0.0,2663.1930813917224,5968
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,7.0,2.0,1.0,12.0,28.0,19.0,19.0,3.0,7.0,6.0,7.0,4.0,9.0,13.0,8.0,3.0,0.0,3.0,7.0,21.0,80.0,66.0,57.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,1.0,3.0,9.0,10.0,18.0,15.0,8.0,6.0,3.0,5.0,10.0,0.0,5.0,11.0,6.0,2.0,5.0,0.0,4.0,35.0,76.0,66.0,67.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",8.0,13.0,11.0,14.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,39.0,36.0,42.0,0.0,2663.1930813917224,44858
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",18.0,41.0,35.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,45.0,48.0,69.0,0.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,2.0,2.0,10.0,5.0,22.0,15.0,19.0,2.0,2.0,1.0,5.0,0.0,7.0,4.0,2.0,2.0,4.0,0.0,5.0,36.0,79.0,69.0,63.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,1.0,7.0,6.0,7.0,16.0,10.0,6.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,27.0,77.0,74.0,71.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",1.0,12.0,20.0,20.0,1.0,7.0,10.0,15.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,1.0,24.0,68.0,57.0,67.0,1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,10.0,13.0,14.0,0.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,54.0,63.0,60.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,8.0,12.0,7.0,1.0,22.0,24.0,17.0,2.0,6.0,5.0,8.0,1.0,6.0,8.0,12.0,1.0,5.0,5.0,5.0,29.0,68.0,65.0,70.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,1.0,1.0,3.0,5.0,5.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,20.0,64.0,77.0,63.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",1.0,12.0,7.0,3.0,18.0,32.0,19.0,20.0,3.0,11.0,5.0,6.0,10.0,20.0,15.0,11.0,2.0,9.0,6.0,0.0,16.0,56.0,64.0,53.0,1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",21.0,47.0,35.0,26.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,66.0,43.0,44.0,0.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",11.0,21.0,38.0,22.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,63.0,57.0,62.0,0.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",7.0,33.0,32.0,24.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,22.0,46.0,45.0,61.0,0.14285714285714285,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",17.0,55.0,52.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,44.0,60.0,0.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",3.0,19.0,18.0,33.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,61.0,59.0,53.0,0.0,2663.1930813917224,171
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",0.0,2.0,3.0,10.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,55.0,79.0,62.0,-1.0,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",5.0,3.0,11.0,18.0,6.0,13.0,3.0,10.0,0.0,3.0,5.0,4.0,0.0,1.0,2.0,5.0,4.0,5.0,5.0,0.0,29.0,75.0,69.0,70.0,0.8,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",6.0,15.0,7.0,16.0,0.0,9.0,10.0,14.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,27.0,66.0,62.0,70.0,0.8333333333333334,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__24071-09_HP_IM3_14_[14833.6,13885.6].npy",23.0,30.0,29.0,33.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.0,40.0,46.0,55.0,0.043478260869565216,2663.1930813917224,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,1.0,6.0,10.0,0.0,5.0,2.0,1.0,5.0,26.0,24.0,14.0,0.0,2.0,4.0,3.0,0.0,2.0,10.0,3.0,32.0,46.0,66.0,45.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,10.0,12.0,0.0,1.0,1.0,0.0,0.0,11.0,7.0,17.0,0.0,2.0,0.0,4.0,6.0,0.0,4.0,5.0,20.0,66.0,63.0,60.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",3.0,8.0,12.0,14.0,1.0,4.0,3.0,3.0,2.0,18.0,10.0,12.0,5.0,8.0,7.0,12.0,4.0,6.0,6.0,1.0,25.0,51.0,43.0,47.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",4.0,13.0,4.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,9.0,16.0,0.0,1.0,3.0,3.0,0.0,5.0,5.0,5.0,23.0,48.0,65.0,45.0,1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",2.0,5.0,0.0,1.0,7.0,8.0,5.0,4.0,17.0,18.0,11.0,6.0,5.0,18.0,11.0,11.0,0.0,14.0,6.0,4.0,23.0,51.0,45.0,51.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,10.0,12.0,1.0,1.0,0.0,2.0,3.0,28.0,14.0,18.0,2.0,1.0,1.0,3.0,0.0,9.0,6.0,1.0,35.0,74.0,55.0,58.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,30.0,25.0,32.0,-1.0,2453.74755948422,2471
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,20.0,20.0,0.0,6.0,3.0,2.0,9.0,4.0,8.0,8.0,1.0,7.0,2.0,4.0,4.0,5.0,5.0,5.0,16.0,51.0,57.0,56.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,2.0,5.0,6.0,1.0,1.0,2.0,0.0,4.0,5.0,23.0,59.0,50.0,49.0,0.9090909090909091,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,3.0,8.0,0.0,1.0,1.0,3.0,0.0,2.0,8.0,8.0,7.0,0.0,8.0,6.0,5.0,1.0,8.0,12.0,0.0,19.0,52.0,51.0,70.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,12.0,31.0,33.0,-1.0,2453.74755948422,2471
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,2.0,7.0,9.0,2.0,7.0,8.0,5.0,14.0,24.0,7.0,7.0,7.0,11.0,8.0,11.0,1.0,4.0,7.0,6.0,28.0,65.0,48.0,49.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,13.0,12.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,25.0,80.0,67.0,65.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,4.0,6.0,23.0,42.0,33.0,26.0,-1.0,2453.74755948422,2471
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,18.0,20.0,23.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,8.0,32.0,71.0,87.0,65.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",9.0,16.0,7.0,16.0,2.0,6.0,1.0,1.0,15.0,16.0,8.0,15.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,27.0,53.0,52.0,61.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,10.0,13.0,14.0,1.0,11.0,9.0,5.0,3.0,2.0,4.0,7.0,15.0,41.0,50.0,50.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,3.0,5.0,4.0,7.0,8.0,13.0,3.0,0.0,22.0,12.0,12.0,6.0,12.0,6.0,13.0,3.0,6.0,7.0,6.0,15.0,47.0,50.0,35.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,5.0,24.0,25.0,1.0,12.0,6.0,7.0,4.0,20.0,12.0,13.0,3.0,11.0,11.0,9.0,1.0,9.0,1.0,1.0,23.0,54.0,50.0,54.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,16.0,26.0,19.0,16.0,0.0,0.0,1.0,6.0,1.0,1.0,2.0,3.0,19.0,70.0,72.0,84.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",17.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,11.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,5.0,15.0,67.0,54.0,55.0,1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",28.0,21.0,15.0,15.0,1.0,3.0,2.0,9.0,2.0,5.0,9.0,18.0,0.0,7.0,8.0,9.0,1.0,1.0,3.0,5.0,15.0,54.0,51.0,50.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,12.0,20.0,1.0,7.0,0.0,0.0,5.0,32.0,17.0,8.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,31.0,61.0,53.0,65.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",1.0,15.0,6.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,1.0,2.0,5.0,2.0,0.0,6.0,6.0,1.0,36.0,52.0,57.0,40.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",9.0,43.0,36.0,18.0,1.0,3.0,3.0,2.0,0.0,6.0,12.0,18.0,3.0,4.0,4.0,2.0,0.0,4.0,1.0,5.0,20.0,42.0,55.0,52.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",2.0,5.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,12.0,13.0,11.0,2.0,6.0,10.0,12.0,0.0,8.0,5.0,6.0,23.0,35.0,37.0,38.0,0.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,6.0,12.0,6.0,0.0,1.0,0.0,2.0,2.0,16.0,18.0,11.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,21.0,62.0,60.0,77.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__13119-09_HP_IM3_6_[14141.2,15956].npy",0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,7.0,8.0,17.0,2.0,12.0,8.0,8.0,4.0,6.0,3.0,3.0,12.0,46.0,65.0,52.0,-1.0,2453.74755948422,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",16.0,31.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,25.0,41.0,39.0,0.0,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",2.0,6.0,5.0,11.0,7.0,10.0,10.0,7.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,8.0,12.0,28.0,22.0,28.0,20.0,31.0,45.0,31.0,1.0,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",4.0,26.0,30.0,24.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,22.0,34.0,10.0,28.0,0.25,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",0.0,1.0,0.0,1.0,7.0,7.0,9.0,4.0,6.0,9.0,3.0,1.0,13.0,27.0,33.0,18.0,5.0,13.0,14.0,11.0,24.0,80.0,51.0,47.0,-1.0,2351.1883008812033,4164
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",1.0,11.0,16.0,13.0,0.0,1.0,11.0,3.0,0.0,3.0,3.0,7.0,3.0,12.0,14.0,8.0,1.0,15.0,18.0,9.0,15.0,54.0,41.0,52.0,1.0,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",0.0,1.0,2.0,4.0,5.0,7.0,4.0,2.0,0.0,8.0,3.0,4.0,9.0,22.0,16.0,17.0,14.0,15.0,19.0,15.0,25.0,62.0,61.0,57.0,-1.0,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",8.0,20.0,18.0,17.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,8.0,6.0,12.0,17.0,14.0,16.0,42.0,34.0,28.0,0.5,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,2.0,3.0,5.0,11.0,5.0,20.0,22.0,16.0,13.0,26.0,32.0,13.0,9.0,43.0,27.0,38.0,-1.0,2351.1883008812033,3506
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",12.0,33.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,30.0,28.0,37.0,0.08333333333333333,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",5.0,29.0,29.0,17.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,21.0,36.0,36.0,50.0,0.0,2351.1883008812033,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__11926-10_HP_IM3_14_[7906.4,19061.1].npy",11.0,29.0,31.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,8.0,24.0,32.0,28.0,0.18181818181818182,2351.1883008812033,0
